country,Year,Wind_consumption,Solar_consumption,Hydro_consumption,Wind_generation,Hydro_generation,Solar_generation,Wind diffrence,Solar diffrence,Hydro diffrence
Eastern Africa,2009,0.0267,0.031578917,48.02024298,0.027,48.02,0.032,0.0003,0.000421083,-0.00024298
Eastern Africa,2010,0.03821,0.094765865,53.97224482,0.038,53.972,0.095,-0.00021,0.000234135,-0.00024482
Eastern Africa,2011,0.03413,0.174578791,55.6134678,0.034,55.613,0.175,-0.00013,0.000421209,-0.0004678
Eastern Africa,2012,0.1539782,0.244559864,58.06110447,0.154,58.061,0.245,2.1799999999988495e-05,0.000440136,-0.00010447
Eastern Africa,2013,0.3147111,0.302793381,61.7577976,0.315,61.758,0.303,0.0002889,0.000206619,0.0002024
Eastern Africa,2014,0.4413035,0.380402607,65.98849179,0.441,65.988,0.38,-0.0003035,-0.000402607,-0.00049179
Eastern Africa,2015,0.7777217,0.435904861,65.28445794,0.778,65.284,0.436,0.0002783,9.513900000002184e-05,-0.00045794
Eastern Africa,2016,0.8899006,0.499126801,61.81029996,0.89,61.81,0.499,9.939999999997173e-05,-0.000126801,-0.00029996
Eastern Africa,2017,0.79209496,0.572417862,64.39421532,0.792,64.394,0.572,-9.50E-05,-0.000417862,-0.00021532
Eastern Africa,2018,0.864147502,0.680819647,69.01948874,0.864,69.019,0.681,-0.000147502,0.000180353,-0.00048874
Eastern Africa,2019,2.224915976,0.771818761,68.6801686,2.225,68.68,0.772,8.402399999996035e-05,0.000181239,-0.0001686
Eastern Africa,2020,1.968271418,0.820876082,72.67794237,1.968,72.678,0.821,-0.000271418,0.000123918,5.7630000000585824e-05
Ecuador,1990,0,0,4.9866877,0,4.987,0,0,0,0.0003123
Ecuador,1991,0,0,5.075921,0,5.076,0,0,0,7.899999999949614e-05
Ecuador,1992,0,0,4.9735809,0,4.974,0,0,0,0.0004191
Ecuador,1993,0,0,5.8101371,0,5.81,0,0,0,-0.0001371
Ecuador,1994,0,0,6.5652775,0,6.565,0,0,0,-0.0002775
Ecuador,1995,0,0,5.1605513,0,5.161,0,0,0,0.0004487
Ecuador,1996,0,0,6.3434151,0,6.343,0,0,0,-0.0004151
Ecuador,1997,0,0,6.5341771,0,6.534,0,0,0,-0.0001771
Ecuador,1998,0,0,6.5060954,0,6.506,0,0,0,-9.54E-05
Ecuador,1999,0,0,7.176725937,0,7.177,0,0,0,0.000274063
Ecuador,2000,0,0,7.611231426,0,7.53,0,0,0,-0.081231426
Ecuador,2001,0,0,7.070652629,0,7,0,0,0,-0.070652629
Ecuador,2002,0,0,7.52425603,0,7.45,0,0,0,-0.07425603
Ecuador,2003,0,0,7.18041691,0,7.11,0,0,0,-0.07041691
Ecuador,2004,0,0,7.411699139,0,7.34,0,0,0,-0.071699139
Ecuador,2005,0,1.24e-05,6.882639373,0,6.81,0,0,-1.24E-05,-0.072639373
Ecuador,2006,0,1.4875e-05,7.129493192,0,7.06,0,0,-1.49E-05,-0.069493192
Ecuador,2007,0.000962135,1.8162e-05,9.03765528,0,8.95,0,-0.000962135,-1.82E-05,-0.08765528
Ecuador,2008,0.002682461,2.6687e-05,11.29333301,0,11.18,0,-0.002682461,-2.67E-05,-0.11333301
Ecuador,2009,0.003204417,7.88e-06,9.225407229,0,9.13,0,-0.003204417,-7.88E-06,-0.095407229
Ecuador,2010,0.00343485,0,8.636400921,0,8.55,0,-0.00343485,0,-0.086400921
Ecuador,2011,0.00334467,5.812e-05,11.13308825,0,11.02,0,-0.00334467,-5.81E-05,-0.11308825
Ecuador,2012,0.002398368,0.00032566,12.23772341,0,12.12,0,-0.002398368,-0.00032566,-0.11772341
Ecuador,2013,0.056702975,0.003663607,11.03882457,0.06,10.93,0,0.003297025,-0.003663607,-0.10882457
Ecuador,2014,0.079742467,0.016482696,11.45789563,0.08,11.34,0.02,0.000257533,0.003517304,-0.11789563
Ecuador,2015,0.098806317,0.036057927,13.09627001,0.1,12.97,0.04,0.001193683,0.003942073,-0.12627001
Ecuador,2016,0.08395875,0.038754818,15.83384201,0.08,15.68,0.04,-0.00395875,0.001245182,-0.15384201
Ecuador,2017,0.0734,0.03748,20.08861,0.07,19.89,0.04,-0.0034,0.00252,-0.19861
Ecuador,2018,0.080257771,0.038079324,20.67800187,0.08,20.47,0.04,-0.000257771,0.001920676,-0.20800187
Ecuador,2019,0.085526937,0.16645228,24.66426354,0.09,24.42,0.04,0.004473063,-0.12645228,-0.24426354
Ecuador,2020,0.085526937,0.166446255,24.76799493,0.08,24.79,0.04,-0.005526937,-0.126446255,0.02200507
Egypt,1990,0,0,9.953,0,9.953,0,0,0,0
Egypt,1991,0,0,9.916,0,9.916,0,0,0,0
Egypt,1992,0,0,9.8,0,9.8,0,0,0,0
Egypt,1993,0,0,10.0925,0,10.092,0,0,0,-0.0005
Egypt,1994,0,0,10.728,0,10.728,0,0,0,0
Egypt,1995,0,0,11.192,0,11.192,0,0,0,0
Egypt,1996,0,0,11.484,0,11.484,0,0,0,0
Egypt,1997,0,0,11.771,0,11.771,0,0,0,0
Egypt,1998,0,0,12.1045,0,12.104,0,0,0,-0.0005
Egypt,1999,0.012,0,13.4405,0.012,13.44,0,0,0,-0.0005
Egypt,2000,0.0805,0.0002,14.178,0.14,13.56,0,0.0595,-0.0002,-0.618
Egypt,2001,0.179,0.0009,14.4135,0.22,14.98,0,0.041,-0.0009,0.5664999999999996
Egypt,2002,0.2125,0.001,13.9945,0.2,12.73,0,-0.0125,-0.001,-1.2645
Egypt,2003,0.286,0.001,12.939,0.37,12.89,0,0.084,-0.001,-0.049
Egypt,2004,0.504050505,0.001,12.8315,0.52,12.52,0,0.015949495,-0.001,-0.3115
Egypt,2005,0.510111111,0.001,12.644,0.55,12.52,0,0.039888889000000094,-0.001,-0.124
Egypt,2006,0.605060606,0.001,12.7845,0.62,12.8,0,0.014939393999999995,-0.001,0.0155
Egypt,2007,0.662436364,0.0012,14.2175,0.83,15.35,0,0.1675636359999999,-0.0012,1.1325000000000003
Egypt,2008,0.929813131,0.0015,15.096,0.91,14.53,0,-0.019813131,-0.0015,-0.566
Egypt,2009,1.037193939,0.0022,13.7725,1.13,12.73,0,0.092806061,-0.0022,-1.0425
Egypt,2010,1.409143434,0.0252,12.9545,1.5,12.92,0.21,0.090856566,0.1848,-0.0345
Egypt,2011,1.494824939,0.244569,12.99,1.52,12.81,0.22,0.025175061,-0.024569,-0.18
Egypt,2012,1.33620304,0.504201,13.0275,1.12,12.99,0.24,-0.21620304,-0.264201,-0.0375
Egypt,2013,1.576583202,0.025437,13.2365,1.33,13.22,0.21,-0.246583202,0.18456299999999998,-0.0165
Egypt,2014,1.028127768,0.139549,13.587,1.44,13.68,0.24,0.4118722319999999,0.10045099999999998,0.093
Egypt,2015,1.894545455,0.042,13.6835,2.06,13.41,0.17,0.165454545,0.128,-0.2735
Egypt,2016,2.39669303,0.23361,13.1975,2.2,12.72,0.58,-0.19669303,0.34639,-0.4775
Egypt,2017,2.109576212,0.602545,12.788,2.33,12.6,0.54,0.22042378800000018,-0.062545,-0.188
Egypt,2018,2.98739104,0.553013,12.812546,3.02,12.77,1.52,0.03260896,0.966987,-0.042546
Egypt,2019,4.551864251,1.916822618,13.2137092,3.69,12.09,1.47,-0.861864251,-0.446822618,-1.1237092
Egypt,2020,6.776345266,2.908503219,13.13905104,4,12.09,1.5,-2.776345266,-1.408503219,-1.04905104
Estonia,1990,0,0,0,0,0,0,0,0,0
Estonia,1991,0,0,0,0,0,0,0,0,0
Estonia,1992,0,0,0,0,0,0,0,0,0
Estonia,1993,0,0,0,0,0,0,0,0,0
Estonia,1994,0,0,0,0,0,0,0,0,0
Estonia,1995,0,0,0,0,0,0,0,0,0
Estonia,1996,0,0,0,0,0,0,0,0,0
Estonia,1997,0,0,0,0,0,0,0,0,0
Estonia,1998,0,0,0,0,0,0,0,0,0
Estonia,1999,0,0,0.004,0,0,0,0,0,-0.004
Estonia,2000,0,0,0.005,0,0,0,0,0,-0.005
Estonia,2001,0,0,0.007,0,0.01,0,0,0,0.003
Estonia,2002,0.0014,0,0.006,0,0.01,0,-0.0014,0,0.004
Estonia,2003,0.0061,0,0.013,0.01,0.01,0,0.0039,0,-0.003
Estonia,2004,0.0076,0,0.022,0.01,0.02,0,0.0024,0,-0.002
Estonia,2005,0.0539,0,0.022,0.05,0.02,0,-0.0039,0,-0.002
Estonia,2006,0.0763,0,0.014,0.08,0.01,0,0.0037,0,-0.004
Estonia,2007,0.091,0,0.022,0.09,0.02,0,-0.001,0,-0.002
Estonia,2008,0.133,0,0.028,0.13,0.03,0,-0.003,0,0.002
Estonia,2009,0.195,0.0001,0.032,0.2,0.03,0,0.005,-0.0001,-0.002
Estonia,2010,0.277,0.0001,0.027,0.28,0.03,0,0.003,-0.0001,0.003
Estonia,2011,0.368,0.0002,0.03,0.37,0.03,0,0.002,-0.0002,0
Estonia,2012,0.434,0.0003,0.042,0.43,0.04,0,-0.004,-0.0003,-0.002
Estonia,2013,0.529,0.0014,0.026,0.53,0.03,0,0.001,-0.0014,0.004
Estonia,2014,0.604,0.0031,0.0267,0.6,0.03,0,-0.004,-0.0031,0.0033
Estonia,2015,0.7151,0.0059,0.027,0.71,0.03,0,-0.0051,-0.0059,0.003
Estonia,2016,0.594,0.009677,0.035,0.59,0.04,0.01,-0.004,0.000323,0.005
Estonia,2017,0.723,0.014492,0.026,0.72,0.03,0.01,-0.003,-0.004492,0.004
Estonia,2018,0.636,0.030802,0.015,0.64,0.01,0.03,0.004,-0.000802,-0.005
Estonia,2019,0.687,0.116448942,0.019,0.69,0.02,0.07,0.003,-0.046448942,0.001
Estonia,2020,0.82328179,0.125815067,0.038415301,0.84,0.03,0.12,0.016718209999999956,-0.005815067,-0.008415301
Europe,1990,0.779460415,0.0125,502.4571504,0.78,633.373,0.011,0.000539585,-0.0015,130.91584960000006
Europe,1991,0.980027988,0.0155,513.0917745,1.09,641.702,0.012,0.10997201200000006,-0.0035,128.61022549999996
Europe,1992,1.53504808,0.027088,529.6566497,1.55,662.025,0.023,0.014951920000000118,-0.004088,132.36835029999997
Europe,1993,2.284826092,0.032383,550.4667647,2.35,678.389,0.024,0.065173908,-0.008383,127.92223530000001
Europe,1994,2.979235703,0.0376885,557.1966285,3.51,689.368,0.035,0.5307642969999997,-0.0026885,132.17137150000008
Europe,1995,3.863029201,0.04684,564.8899094,4.08,694.357,0.046,0.21697079900000027,-0.00084,129.4670906
Europe,1996,4.828585245,0.053811411,548.0862941,4.881,650.363,0.047,0.052414755000000035,-0.006811411,102.27670590000002
Europe,1997,7.295492956,0.063926244,567.678972,7.362,670.351,0.057,0.066507044,-0.006926244,102.67202799999995
Europe,1998,11.17647914,0.0870885,593.9041617,11.283,694.8,0.088,0.10652085999999983,0.0009115,100.89583829999992
Europe,1999,14.24432177,0.091198056,598.1808529,14.223,707.999,0.1,-0.02132177,0.008801944,109.81814710000003
Europe,2000,22.4547142,0.13447325,617.66352,22.26,736.37,0.12,-0.1947142,-0.01447325,118.70648000000006
Europe,2001,26.93428666,0.1702025,612.0409616,26.76,751,0.2,-0.17428666,0.029797500000000005,138.95903840000005
Europe,2002,36.42594931,0.276755006,563.9424434,36.43,680.3,0.28,0.00405069,0.003244994,116.35755659999995
Europe,2003,44.53115229,0.468697744,529.5685025,44.85,639.92,0.42,0.31884771,-0.048697744,110.35149749999994
Europe,2004,59.29678686,0.751097873,570.1533941,59.77,688.75,0.7,0.4732131400000057,-0.051097873,118.59660589999999
Europe,2005,71.09674937,1.486383246,571.7251909,71.56,696.9,1.48,0.46325063000000455,-0.006383246,125.17480909999995
Europe,2006,83.16413988,2.524087814,561.9088764,83.64,683.4,2.5,0.4758601200000072,-0.024087814,121.49112359999992
Europe,2007,105.7131938,3.815704819,563.9636046,106.18,695.86,3.81,0.4668062000000077,-0.005704819,131.89639539999996
Europe,2008,121.3539015,7.501071132,593.0331391,121.33,715.15,7.47,-0.0239015,-0.031071132,122.1168609
Europe,2009,135.3832286,14.19283506,589.7448745,134.91,718.9,14.15,-0.4732286,-0.04283506,129.15512549999994
Europe,2010,153.4434969,23.26343602,649.8001668,151.1,753.19,23.37,-2.3434969,0.10656398000000067,103.3898332
Europe,2011,186.6574032,46.71354931,569.648632,182.75,673.47,47.72,-3.9074032,1.0064506900000012,103.821368
Europe,2012,215.0324051,71.86993816,625.9225576,209.26,725.22,72.15,-5.7724051,0.2800618400000019,99.29744240000002
Europe,2013,248.1152558,86.9351168,661.7647115,240.5,774.02,87.21,-7.6152558,0.2748831999999908,112.2552885
Europe,2014,264.81502,98.83569401,644.059181,258.01,769.21,99.7,-6.80502,0.8643059900000054,125.15081900000007
Europe,2015,318.93123,109.7895377,636.0122862,307.54,728.43,110.36,-11.39123,0.5704623000000026,92.4177138
Europe,2016,322.8678763,113.8307704,651.0461652,307.58,760.59,113.8,-15.2878763,-0.0307704,109.54383480000001
Europe,2017,384.2165214,124.2626449,584.3196897,366.49,703.03,122.52,-17.7265214,-1.7426449,118.71031029999995
Europe,2018,403.2175948,138.5482445,646.6667574,383.66,766.6,129.75,-19.5575948,-8.7982445,119.93324259999997
Europe,2019,460.0298128,152.7537127,627.934014,441.49,726.18,143.36,-18.5398128,-9.3937127,98.245986
Europe,2020,510.138071,178.8538857,655.3401697,487.78,775.34,168.21,-22.358071,-10.6438857,119.99983029999999
Finland,1990,0,0.0005,10.86060606,0,10.86,0,0,-0.0005,-0.00060606
Finland,1991,0.0006,0.0005,13.1979798,0,13.2,0,-0.0006,-0.0005,0.0020202
Finland,1992,0.0024,0.0006,15.10808081,0,15.11,0,-0.0024,-0.0006,0.00191919
Finland,1993,0.0044,0.0007,13.47373737,0,13.48,0,-0.0044,-0.0007,0.00626263
Finland,1994,0.0072,0.0008,11.77979798,0.01,11.79,0,0.0028,-0.0008,0.010202019999999479
Finland,1995,0.0108,0.0008,12.91707071,0.01,12.93,0,-0.0008,-0.0008,0.012929289999998872
Finland,1996,0.011,0.001,11.82191919,0.01,11.86,0,-0.001,-0.001,0.03808081
Finland,1997,0.0166,0.0012,11.9140404,0.02,12.24,0,0.0034,-0.0012,0.3259596000000009
Finland,1998,0.023,0.0013,14.92585859,0.02,15.05,0,-0.003,-0.0013,0.12414141000000001
Finland,1999,0.049,0.0014,12.67343434,0.05,12.78,0,0.001,-0.0014,0.10656565999999934
Finland,2000,0.0766,0.0016,14.59878788,0.08,14.66,0,0.0034,-0.0016,0.061212120000000425
Finland,2001,0.0696,0.0017,13.14959596,0.07,13.2,0,0.0004,-0.0017,0.050404040000000094
Finland,2002,0.063,0.0019,10.73040404,0.06,10.78,0,-0.003,-0.0019,0.04959596
Finland,2003,0.0919,0.0021,9.550505051,0.09,9.59,0,-0.0019,-0.0021,0.039494948999999835
Finland,2004,0.1203,0.0024,15.01505051,0.12,15.07,0,-0.0003,-0.0024,0.05494949
Finland,2005,0.1683,0.0026,13.56363636,0.17,13.78,0,0.0017,-0.0026,0.21636363999999908
Finland,2006,0.1527,0.0034,11.42727273,0.16,11.49,0,0.0073,-0.0034,0.06272727
Finland,2007,0.1884,0.0038,14.13191919,0.19,14.18,0,0.0016,-0.0038,0.048080810000000085
Finland,2008,0.2605,0.0039,17.08030303,0.26,17.11,0,-0.0005,-0.0039,0.029696969999999823
Finland,2009,0.2766,0.0043,12.7,0.28,12.69,0,0.0034,-0.0043,-0.01
Finland,2010,0.2943,0.0047,12.87171717,0.29,12.92,0,-0.0043,-0.0047,0.04828283
Finland,2011,0.4814,0.0053,12.40232323,0.48,12.45,0.01,-0.0014,0.0047,0.047676769999998925
Finland,2012,0.4943,0.0057,16.83525253,0.49,16.86,0.01,-0.0043,0.0043,0.024747469999997662
Finland,2013,0.7737,0.0065,12.80040404,0.77,12.84,0.01,-0.0037,0.0035,0.039595959999999764
Finland,2014,1.1072,0.008,13.37393939,1.11,13.4,0.01,0.0028,0.002,0.02606061
Finland,2015,2.350505051,0.011111111,16.75151515,2.33,16.77,0.01,-0.020505051,-0.001111111,0.018484850000000108
Finland,2016,3.098989899,0.022222222,15.79191919,3.07,15.8,0.02,-0.028989899,-0.002222222,0.00808081
Finland,2017,4.843434343,0.049494949,14.75757576,4.8,14.77,0.05,-0.043434343,0.000505051,0.012424239999999642
Finland,2018,5.897979798,0.090909091,13.26969697,5.84,13.3,0.09,-0.057979798,-0.000909091,0.030303030000000675
Finland,2019,6.085858586,0.148484848,12.36262626,6.02,12.42,0.15,-0.065858586,0.001515152,0.057373739999999174
Finland,2020,8.050505051,0.258585859,15.76565657,7.94,15.88,0.22,-0.110505051,-0.038585859,0.11434342999999991
France,1990,0.000271526,0,53.866,0,53.87,0,-0.000271526,0,0.004
France,1991,0.000489604,0,57.602,0,57.6,0,-0.000489604,0,-0.002
France,1992,0.000489604,0.001488,68.956,0,68.96,0,-0.000489604,-0.001488,0.004
France,1993,0.00240218,0.001683,64.895,0,64.89,0,-0.00240218,-0.001683,-0.005
France,1994,0.004704,0.0018785,78.794,0,78.79,0,-0.004704,-0.0018785,-0.004
France,1995,0.0047142,0.00204,73.119,0,73.12,0,-0.0047142,-0.00204,0.001
France,1996,0.0074302,0.0026503,66.044,0.01,66.04,0,0.0025698,-0.0026503,-0.004
France,1997,0.0111284,0.0034068,63.764,0.01,63.76,0,-0.0011284,-0.0034068,-0.004
France,1998,0.0194972,0.0040885,62.093,0.02,62.09,0,0.0005028,-0.0040885,-0.003
France,1999,0.03694443,0.0045475,72.514,0.04,72.51,0,0.00305557,-0.0045475,-0.004
France,2000,0.048,0.00522325,66.363,0.05,66.36,0.01,0.002,0.00477675,-0.003
France,2001,0.131,0.0061605,74.268,0.13,74.27,0.01,-0.001,0.0038395,0.002
France,2002,0.265,0.00710345,60.397,0.27,60.4,0.01,0.005,0.00289655,0.003
France,2003,0.388,0.0077673,58.943,0.39,58.94,0.01,0.002,0.0022327,-0.003
France,2004,0.595,0.008447984,59.555,0.59,59.55,0.01,-0.005,0.001552016,-0.005
France,2005,0.962,0.01050076,51.48,0.96,51.48,0.01,-0.002,-0.00050076,0
France,2006,2.182,0.01190605,56.303,2.18,56.3,0.01,-0.002,-0.00190605,-0.003
France,2007,4.07,0.018,57.604,4.07,57.6,0.02,0,0.002,-0.004
France,2008,5.694,0.042,63.654,5.69,63.65,0.04,-0.004,-0.002,-0.004
France,2009,7.912,0.174,56.994,7.91,56.99,0.17,-0.002,-0.004,-0.004
France,2010,9.945,0.62,62.714,9.94,62.71,0.62,-0.005,0,-0.004
France,2011,12.052,2.078,44.791,12.37,45.74,2.33,0.3179999999999996,0.2520000000000002,0.9490000000000052
France,2012,15.107985,4.016,58.782451,15.18,59.83,4.43,0.072015,0.4139999999999997,1.0475489999999965
France,2013,16.054344,4.735,70.844045,16.13,71.92,5.19,0.075656,0.45500000000000007,1.0759550000000075
France,2014,17.250189,5.913,62.829519,17.32,63.77,6.39,0.069811,0.4769999999999994,0.9404810000000055
France,2015,21.350168,7.263162598,54.556958,21.42,55.56,7.75,0.069832,0.4868374019999999,1.0030420000000007
France,2016,21.307965,8.164943217,59.923428,21.38,60.84,8.66,0.072035,0.4950567830000008,0.9165720000000022
France,2017,24.54369,9.102625159,48.964453,24.61,50,9.59,0.06631,0.4873748409999994,1.035547000000001
France,2018,28.53087,10.41155151,63.915768,28.6,65.11,10.89,0.06913,0.4784484899999999,1.1942319999999995
France,2019,34.615359,11.74733649,56.027713,34.79,56.91,12.23,0.17464100000000116,0.4826635100000001,0.882287
France,2020,40.60381527,13.074786,61.30322,39.79,62.06,13.4,-0.81381527,0.3252140000000008,0.7567799999999991
Germany,1990,0.071,0.001,17.335,0.07,17.43,0,-0.001,-0.001,0.095
Germany,1991,0.1,0.001,15.85,0.22,14.89,0,0.12,-0.001,-0.96
Germany,1992,0.275,0.004,18.635,0.29,17.4,0,0.014999999999999958,-0.004,-1.235
Germany,1993,0.6,0.003,18.96,0.67,17.88,0,0.07,-0.003,-1.08
Germany,1994,0.909,0.007,20.195,1.43,19.93,0.01,0.5209999999999999,0.003,-0.265
Germany,1995,1.5,0.007,21.556,1.71,21.78,0.01,0.20999999999999996,0.003,0.2240000000000002
Germany,1996,2.032,0.012,18.818,2.08,21.96,0.01,0.048,-0.002,3.1419999999999995
Germany,1997,2.966,0.018,18.952,3.03,17.36,0.02,0.064,0.002,-1.592
Germany,1998,4.489,0.035,19.002,4.59,17.22,0.04,0.10099999999999998,0.005,-1.782
Germany,1999,5.528,0.03,20.686,5.53,19.65,0.03,0.002,0,-1.036
Germany,2000,9.513,0.06,24.86675,9.35,21.73,0.06,-0.163,0,-3.13675
Germany,2001,10.509,0.076,23.241,10.46,22.73,0.12,-0.049,0.044,-0.511
Germany,2002,15.786,0.162,23.66175,15.86,23.12,0.19,0.074,0.027999999999999997,-0.54175
Germany,2003,18.713,0.313,17.722,19.09,18.32,0.31,0.3769999999999989,-0.003,0.598
Germany,2004,25.509,0.557,20.096,26.02,20.75,0.56,0.5109999999999992,0.003,0.6539999999999999
Germany,2005,27.229,1.282,19.639,27.77,19.64,1.28,0.5410000000000004,-0.002,0.001
Germany,2006,30.71,2.22,20.0085,31.32,20.03,2.22,0.6099999999999994,0,0.0215
Germany,2007,39.713,3.075,21.169,40.51,21.17,3.08,0.797,0.005,0.001
Germany,2008,40.574,4.42,20.443,41.38,20.44,4.42,0.8060000000000045,0,-0.003
Germany,2009,38.648,6.583,19.031,39.42,19.03,6.58,0.7719999999999985,-0.003,-0.001
Germany,2010,38.547,11.729,20.953,38.55,20.95,11.73,0.003,0.001,-0.003
Germany,2011,49.857,19.599,17.672274,49.86,17.67,19.6,0.003,0.001,-0.002274
Germany,2012,51.68,26.38,22.09,51.68,21.75,26.38,0,0,-0.34
Germany,2013,52.737,31.01,22.998,52.74,23,31.01,0.003,0,0.002
Germany,2014,58.497,36.056,19.58710177,58.5,19.59,36.06,0.003,0.004,0.00289823
Germany,2015,80.624,38.726,18.97715888,80.62,18.98,38.73,-0.004,0.004,0.00284112
Germany,2016,79.924,38.098,20.54634396,79.92,20.55,38.1,-0.004,0.002,0.00365604
Germany,2017,105.693,39.401,20.15,105.69,20.15,39.4,-0.003,-0.001,0
Germany,2018,109.951,45.784,17.975,109.95,17.69,43.46,-0.001,-2.324,-0.285
Germany,2019,125.894,46.392,20.19231996,125.89,19.73,44.38,-0.004,-2.012,-0.46231996
Germany,2020,130.965,50.6,18.633,132.1,18.32,48.64,1.134999999999991,-1.96,-0.313
Greece,1990,0.002,0,1.769,0,1.77,0,-0.002,0,0.001
Greece,1991,0.002,0,3.099,0,3.1,0,-0.002,0,0.001
Greece,1992,0.008,0,2.203,0.01,2.2,0,0.002,0,-0.003
Greece,1993,0.047,0,2.282,0.05,2.28,0,0.003,0,-0.002
Greece,1994,0.037,0,2.599,0.04,2.6,0,0.003,0,0.001
Greece,1995,0.034,0,3.529,0.03,3.53,0,-0.004,0,0.001
Greece,1996,0.036,0,4.348,0.04,4.35,0,0.004,0,0.002
Greece,1997,0.037,0,3.882,0.04,3.88,0,0.003,0,-0.002
Greece,1998,0.073,0,3.717,0.07,3.72,0,-0.003,0,0.003
Greece,1999,0.162,0,4.592,0.16,4.59,0,-0.002,0,-0.002
Greece,2000,0.451,0,3.693,0.45,3.69,0,-0.001,0,-0.003
Greece,2001,0.756,0,2.097,0.76,2.1,0,0.004,0,0.003
Greece,2002,0.651,0,2.8,0.65,2.8,0,-0.001,0,0
Greece,2003,1.021,0,4.766,1.02,4.77,0,-0.001,0,0.004
Greece,2004,1.121,0.001,4.672,1.12,4.67,0,-0.001,-0.001,-0.002
Greece,2005,1.266,0.001,5.017,1.27,5.02,0,0.004,-0.001,0.003
Greece,2006,1.699,0.001,5.865,1.7,5.86,0,0.001,-0.001,-0.005
Greece,2007,1.818,0.001,2.591,1.82,2.59,0,0.002,-0.001,-0.001
Greece,2008,2.242,0.005,3.312,2.24,3.31,0.01,-0.002,0.005,-0.002
Greece,2009,2.543,0.05,5.374,2.54,5.35,0.05,-0.003,0,-0.024
Greece,2010,2.714,0.158,7.46,2.71,7.47,0.16,-0.004,0.002,0.01
Greece,2011,3.315,0.61,4.011,3.32,4.01,0.61,0.005,0,-0.001
Greece,2012,3.85,1.694,4.403,3.85,4.39,1.69,0,-0.004,-0.013
Greece,2013,4.139,3.648,6.346,4.14,6.35,3.65,0.001,0.002,0.004
Greece,2014,3.689,3.792,4.476,3.69,4.48,3.79,0.001,-0.002,0.004
Greece,2015,4.621,3.9,6.098,4.62,6.1,3.9,-0.001,0,0.002
Greece,2016,5.146,3.93,5.543,5.15,5.54,3.93,0.004,0,-0.003
Greece,2017,5.536987,3.991477,3.962547,5.54,3.96,3.99,0.003013,-0.001477,-0.002547
Greece,2018,6.300259,3.790652,5.743448,6.3,5.74,3.79,-0.000259,-0.000652,-0.003448
Greece,2019,7.266347,4.42851,3.977615,7.27,3.98,4.43,0.003653,0.00149,0.002385
Greece,2020,9.30546379,4.872224617,3.439755625,9.31,3.3,4.45,0.00453621,-0.422224617,-0.139755625
Hong Kong,1990,0,0,0,0,0,0,0,0,0
Hong Kong,1991,0,0,0,0,0,0,0,0,0
Hong Kong,1992,0,0,0,0,0,0,0,0,0
Hong Kong,1993,0,0,0,0,0,0,0,0,0
Hong Kong,1994,0,0,0,0,0,0,0,0,0
Hong Kong,1995,0,0,0,0,0,0,0,0,0
Hong Kong,1996,0,0,0,0,0,0,0,0,0
Hong Kong,1997,0,0,0,0,0,0,0,0,0
Hong Kong,1998,0,0,0,0,0,0,0,0,0
Hong Kong,1999,0,0,0,0,0,0,0,0,0
Hong Kong,2000,0,0,0,0,0,0,0,0,0
Hong Kong,2001,0,0,0,0,0,0,0,0,0
Hong Kong,2002,0,0,0,0,0,0,0,0,0
Hong Kong,2003,0,0,0,0,0,0,0,0,0
Hong Kong,2004,0,0,0,0,0,0,0,0,0
Hong Kong,2005,0,0,0,0,0,0,0,0,0
Hong Kong,2006,0.000694,0,0,0,0,0,-0.000694,0,0
Hong Kong,2007,0.000865,0,0,0,0,0,-0.000865,0,0
Hong Kong,2008,0.000807,0,0,0,0,0,-0.000807,0,0
Hong Kong,2009,0.001099,0,0,0,0,0,-0.001099,0,0
Hong Kong,2010,0.001041,0.00035,0,0,0,0,-0.001041,-0.00035,0
Hong Kong,2011,0.000868,0.000691,0,0,0,0,-0.000868,-0.000691,0
Hong Kong,2012,0.001053,0.000854,0,0,0,0,-0.001053,-0.000854,0
Hong Kong,2013,0.000836,0.001112,0,0,0,0,-0.000836,-0.001112,0
Hong Kong,2014,0.0009,0.001102,0,0,0,0,-0.0009,-0.001102,0
Hong Kong,2015,0.000811,0.00103,0,0,0,0,-0.000811,-0.00103,0
Hong Kong,2016,0.000492,0.000979,0,0,0,0,-0.000492,-0.000979,0
Hong Kong,2017,0.001045,0.000855,0,0,0,0.01,-0.001045,0.009145,0
Hong Kong,2018,0.0007,0.0011,0,0,0,0.01,-0.0007,0.0089,0
Hong Kong,2019,0.000676092,0.00106243,0,0,0,0.01,-0.000676092,0.00893757,0
Hong Kong,2020,0.000825,0.001125,0,0,0,0.01,-0.000825,0.008875,0
Hungary,1990,0,0,0.178,0,0.18,0,0,0,0.002
Hungary,1991,0,0,0.194,0,0.19,0,0,0,-0.004
Hungary,1992,0,0,0.158,0,0.16,0,0,0,0.002
Hungary,1993,0,0,0.166,0,0.17,0,0,0,0.004
Hungary,1994,0,0,0.161,0,0.16,0,0,0,-0.001
Hungary,1995,0,0,0.163,0,0.16,0,0,0,-0.003
Hungary,1996,0,0,0.207,0,0.21,0,0,0,0.003
Hungary,1997,0,0,0.216,0,0.22,0,0,0,0.004
Hungary,1998,0,0,0.155,0,0.16,0,0,0,0.005
Hungary,1999,0,0,0.181,0,0.18,0,0,0,-0.001
