country,Year,predicted_wind_generation_generation,predicted_wind_consumption_consumption
Canada,2025,49.57337989287459,49.52459349662716
Canada,2026,50.37302162251964,53.174412254292484
Canada,2027,52.20917502528476,58.79306306451301
Chile,2021,6.142212821006465,6.138930574961065
Chile,2022,7.152910977727512,7.330929682713832
Chile,2023,7.451460644793173,7.574006440284035
Chile,2024,8.530416755685266,8.608600367481142
Chile,2025,9.054951088270997,9.316819863278107
Chile,2026,9.608800604251115,9.715608869117327
Chile,2027,10.420638702456213,10.726695149283582
China,2021,545.6998060765753,545.7019946538973
China,2022,622.1211188138791,622.115833754627
China,2023,682.3513092277831,682.3434897496389
China,2024,739.1064393367158,739.0961289647998
China,2025,813.5473241012677,813.5446559659704
China,2026,893.818727016954,893.8153556402077
China,2027,961.6125925029652,961.6010798104721
Colombia,2021,0.05253765660201805,0.03457963995881268
Colombia,2022,0.04275080038918688,0.0494777887437981
Colombia,2023,0.04542967577247773,0.042361868239605506
Colombia,2024,0.040309945249966055,0.02878276467166112
Colombia,2025,0.047821373784867664,0.0428170642225922
Colombia,2026,0.05152028105686007,0.04680761615420903
Colombia,2027,0.05011931258563037,0.036196391634520986
Croatia,2021,1.845371940957808,1.8544356224048322
Croatia,2022,1.981420898857278,1.9971199736674432
Croatia,2023,2.155969647648674,2.192357955071444
Croatia,2024,2.336025059213434,2.3808886194932666
Croatia,2025,2.405169146719699,2.4537106891666287
Croatia,2026,2.5654697414436,2.6385294514241178
Croatia,2027,2.7061781903579294,2.7964051256977074
Cyprus,2021,0.23181750812151303,0.23181192798463301
Cyprus,2022,0.23589720678613266,0.2342143706179897
Cyprus,2023,0.24000320061551983,0.2372150007035761
Cyprus,2024,0.2369126734616684,0.2353950800640116
Cyprus,2025,0.235895373864695,0.23418430054419015
Cyprus,2026,0.2389505561671703,0.23642397386139039
Cyprus,2027,0.2400221072074323,0.23792426223087973
Czechia,2021,0.7643264281166546,0.760875752375656
Czechia,2022,0.7972269183931779,0.7952765384338253
Czechia,2023,0.8210352086710732,0.8142977615463972
Czechia,2024,0.8467883298499533,0.8453817642081418
Czechia,2025,0.8636640703845819,0.8592389298748859
Czechia,2026,0.9053778489431157,0.9049534801106165
Czechia,2027,0.9066190086495836,0.9040341670349729
Denmark,2021,18.91494193127216,18.926751534608414
Denmark,2022,18.809183976728523,18.83841943236089
Denmark,2023,20.101279053054814,20.1194678486062
Denmark,2024,20.548920814661557,20.57874105908597
Denmark,2025,21.083820353770356,21.101667731605634
Denmark,2026,21.642926369590977,21.672734173479498
Denmark,2027,22.23071284548668,22.262135955977495
Eastern Africa,2021,1.405072334054347,1.4056699526211194
Eastern Africa,2022,2.0434167966433474,2.044845790751186
Eastern Africa,2023,3.163282085058145,3.162735126222723
Eastern Africa,2024,2.575703329922384,2.5764568699418366
Eastern Africa,2025,2.4067276161228524,2.4084556843898954
Eastern Africa,2026,3.162531071299399,3.163888845532131
Eastern Africa,2027,3.7056651998570023,3.7051369998205343
Ecuador,2021,0.05791062311337764,0.07211988817106753
Ecuador,2022,0.043148388762364674,0.06242464373682433
Ecuador,2023,0.05124858790640665,0.06253059453692228
Ecuador,2024,0.06553436322461967,0.06825745283453397
Ecuador,2025,0.06942978977555841,0.07202267687180919
Ecuador,2026,0.05950544247836573,0.06893859280109192
Ecuador,2027,0.05185092394167496,0.06531226937092215
Egypt,2021,4.294562769164541,8.136836079117588
Egypt,2022,4.662812571575558,9.422766691359165
Egypt,2023,5.148109228931928,11.784122528297441
Egypt,2024,5.552340615926973,13.928325596365546
Egypt,2025,5.791289876317263,15.734178456770788
Egypt,2026,6.0304311676877305,17.14895790087574
Egypt,2027,6.350414433546375,18.86502836296453
Estonia,2021,0.7854483536219506,0.7750427989355764
Estonia,2022,0.939626952489475,0.9262809295244026
Estonia,2023,0.9248812070298764,0.9098176913336778
Estonia,2024,0.9432058485058085,0.9333779370368291
Estonia,2025,1.020190323830539,0.9987341462166143
Estonia,2026,0.9792790876055093,0.9607394820529115
Estonia,2027,1.0576083468009663,1.0330933200416743
Europe,2021,532.557174400965,549.4720591331293
Europe,2022,593.8554280045175,616.9470774957406
Europe,2023,637.2860137035718,655.6715181915075
Europe,2024,702.0641853776207,726.3327963408133
Europe,2025,750.1662358646176,774.239647482577
Europe,2026,810.2776406154209,835.6327094378989
Europe,2027,864.7011529330867,896.4480558234377
Finland,2021,7.550852027775382,7.71154776637847
Finland,2022,8.312214354291143,8.538507547941302
Finland,2023,9.308533450836595,9.58093025828286
Finland,2024,8.771841853785691,9.110856046437515
Finland,2025,10.134212484734938,10.52080758576053
Finland,2026,10.222475892795487,10.614308052053918
Finland,2027,10.505389780589102,10.9488624016749
France,2021,46.79128212361912,47.52507958580919
France,2022,54.428116101600025,56.28104958065957
France,2023,60.91184644780176,63.231559559720665
France,2024,67.810806454858,71.12551644944139
France,2025,74.6735031374991,78.59809005257921
France,2026,81.17364265186906,85.55589356104684
France,2027,86.71357603388263,91.98781230184186
Germany,2021,149.23732318430768,148.29758312252434
Germany,2022,153.02475130042836,151.816042285996
Germany,2023,166.54304294637814,164.79747582824697
Germany,2024,171.14211173992976,169.26163997136717
Germany,2025,183.14290293311842,181.18934889402556
Germany,2026,186.30182758826513,184.2504450859369
Germany,2027,196.2653089102584,194.03270930818567
Greece,2021,10.149319198516272,10.144928663938437
Greece,2022,11.486949708706478,11.486084643330933
Greece,2023,13.214514638930105,13.229095787479295
Greece,2024,14.752220859618394,14.759919425680772
Greece,2025,16.355589388606113,16.375394843137403
Greece,2026,17.371341652585457,17.405272789877078
Greece,2027,19.19016657625152,19.23280645164619
Hong Kong,2021,0.0,0.0004145004010057199
Hong Kong,2022,0.0,0.0007841941242889657
Hong Kong,2023,0.0,0.0005855504268259896
Hong Kong,2024,0.0,0.0004540062998912137
Hong Kong,2025,0.0,0.0008244575498976765
Hong Kong,2026,0.0,0.00043198757144185943
Hong Kong,2027,0.0,0.0006774819420373835
Hungary,2021,0.7496970572304313,0.7347814936329509
Hungary,2022,0.7005326193274795,0.6677909700014588
Hungary,2023,0.7111436212603695,0.6841009919389318
Hungary,2024,0.7389843725826075,0.7064200107474754
Hungary,2025,0.6923466367441389,0.6639522745010228
Hungary,2026,0.7640144977491647,0.7289817286295892
Hungary,2027,0.6818241115397357,0.645460991252572
Iceland,2021,0.011967731345864652,0.006662223243998731
Iceland,2022,0.012428849088580749,0.006662221857829855
Iceland,2023,0.006294976536480366,0.006662222742787967
Iceland,2024,0.011260106188837158,0.006662216328390559
Iceland,2025,0.009233826810079435,0.006662218297603784
Iceland,2026,0.011489429175378627,0.0066622184738088655
Iceland,2027,0.011757765428614767,0.006662218477330568
India,2021,62.95272068261858,62.96594203738069
India,2022,68.78894453744094,68.79980598170948
India,2023,76.970464351088,76.98669065985494
India,2024,83.24186809185734,83.25661753314824
India,2025,83.60749374166868,83.61308747806297
India,2026,83.2269348207444,83.24510394915482
India,2027,84.83416362855165,84.8550252000697
Indonesia,2021,0.2804730611016495,0.212399518295459
Indonesia,2022,0.25368683514069507,0.13323660511209168
Indonesia,2023,0.3236728967370904,0.2719453423801291
Indonesia,2024,0.3331355046455786,0.3380753261249455
Indonesia,2025,0.3228167240698448,0.28338508874211027
Indonesia,2026,0.3305566997540248,0.26230342068224743
Indonesia,2027,0.33883573002339695,0.2959795359248241
Iran,2021,0.5415637093065934,0.8009319599144911
Iran,2022,0.510661071174395,0.7371468344064184
Iran,2023,0.6449484688781746,0.6879871188557027
Iran,2024,0.706677152384002,0.7523735511451248
Iran,2025,0.7816752318050744,0.7191595065585507
Iran,2026,0.766029975384318,0.7216535318762882
Iran,2027,0.7234987409406062,0.7604691214223507
Iraq,2021,0.0,0.0
Iraq,2022,0.0,0.0
Iraq,2023,0.0,0.0
Iraq,2024,0.0,0.0
Iraq,2025,0.0,0.0
Iraq,2026,0.0,0.0
Iraq,2027,0.0,0.0
Ireland,2021,13.247307169955993,13.245579430890642
Ireland,2022,15.01464288969154,15.011770452342889
Ireland,2023,16.91904874993722,16.92133085154792
Ireland,2024,18.75169856192932,18.751484100610323
Ireland,2025,20.72238075821126,20.721868238665387
Ireland,2026,22.659236966724134,22.66123553891824
Ireland,2027,24.612738886827355,24.617005465502043
Israel,2021,0.23562300231600167,0.006727313614464703
Israel,2022,0.2321451168386354,0.0066653688203082
Israel,2023,0.24128072960273747,0.006660823715632958
Israel,2024,0.24289685744351958,0.006650840267056886
Israel,2025,0.24254702356497054,0.006656838730847572
Israel,2026,0.24303664762516622,0.00665378888394991
Israel,2027,0.24267258391026136,0.006660205376229514
Italy,2021,18.8652933035506,18.83544949252952
Italy,2022,19.677845001076477,19.628873894024238
Italy,2023,19.45140024287946,19.36016204557452
Italy,2024,19.09144619181075,19.029526453538825
Italy,2025,19.864799979329348,19.779802626454572
Italy,2026,19.99553468622267,19.887688018944914
Italy,2027,19.592337393002605,19.492884027830986
Japan,2021,8.86070686605493,8.11792635563923
Japan,2022,9.618720880214225,8.794891673364098
Japan,2023,10.068328620566847,9.195725353969511
Japan,2024,10.558311666592857,9.58297437745501
Japan,2025,11.247175238216753,9.990894969595395
Japan,2026,11.512277909586645,10.309676674414021
Japan,2027,12.272379627833159,10.769119642154736
Kazakhstan,2021,1.395704149989941,1.3666983881773005
Kazakhstan,2022,1.5069834646698395,1.4672793033771203
Kazakhstan,2023,1.8873639922759593,1.863469206371727
Kazakhstan,2024,2.4768165768553727,2.458590167707656
Kazakhstan,2025,2.9234110575297168,2.8658505576956195
Kazakhstan,2026,3.1400401516910112,3.058159418846585
Kazakhstan,2027,3.5264820079697947,3.4659781349333003
Kuwait,2021,0.053856837996859475,0.01752000000000001
Kuwait,2022,0.06570152502363147,0.01752000000000001
Kuwait,2023,0.06611282520044467,0.01752000000000001
Kuwait,2024,0.06500257939304263,0.017520000000000008
Kuwait,2025,0.07472774226567608,0.017520000000000008
Kuwait,2026,0.08675546486673735,0.017520000000000008
Kuwait,2027,0.08868390497545367,0.017520000000000008
Latvia,2021,0.1781572616699117,0.16640724354222258
Latvia,2022,0.20326601606065578,0.17776557146607547
Latvia,2023,0.18488536061459324,0.16706214904738845
Latvia,2024,0.19335618421374381,0.1990538607040847
Latvia,2025,0.1927386376230822,0.18119910792662033
Latvia,2026,0.18634048393475675,0.18567951546461253
Latvia,2027,0.2047775269750462,0.18747249969096696
Lithuania,2021,1.855332561256181,1.8560142643905373
Lithuania,2022,1.8965208785856018,1.9153949377894204
Lithuania,2023,1.862341963952639,1.889194487603273
Lithuania,2024,2.0160857194621484,2.0191364539929637
Lithuania,2025,2.324123349351396,2.3529398919834073
Lithuania,2026,2.2875063216707554,2.3132203050713223
Lithuania,2027,2.450323381359269,2.4808034247770205
Luxembourg,2021,0.35450762343030223,0.3703850322264754
Luxembourg,2022,0.43926432364793866,0.43991666482947134
Luxembourg,2023,0.46714090110414586,0.49323774128362025
Luxembourg,2024,0.48178467860728263,0.49295994967343226
Luxembourg,2025,0.5425562814625279,0.5490831384122224
Luxembourg,2026,0.5434056720708733,0.5733067978233339
Luxembourg,2027,0.5907197902242888,0.5972655170739796
Malaysia,2021,0.0,0.0
Malaysia,2022,0.0,0.0
Malaysia,2023,0.0,0.0
Malaysia,2024,0.0,0.0
Malaysia,2025,0.0,0.0
Malaysia,2026,0.0,0.0
Malaysia,2027,0.0,0.0
Mexico,2021,20.755322215829565,21.09595859702966
Mexico,2022,23.055744592694893,23.437690630282674
Mexico,2023,26.72734404773377,26.842786755037782
Mexico,2024,29.76111770686407,30.08789503115125
Mexico,2025,31.24507313291555,32.02049614375338
Mexico,2026,33.16070088432569,34.0608451181065
Mexico,2027,36.24466072452876,36.91036709490734
Middle Africa,2021,0.008999999999999996,0.0089
Middle Africa,2022,0.008999999999999994,0.0089
Middle Africa,2023,0.008999999999999992,0.008900000000000007
Middle Africa,2024,0.008999999999999992,0.008900000000000007
Middle Africa,2025,0.008999999999999992,0.008900000000000007
Middle Africa,2026,0.008999999999999992,0.008900000000000007
Middle Africa,2027,0.008999999999999992,0.008900000000000007
Middle East,2021,1.9592970691176532,2.231840683123188
Middle East,2022,2.0619990064507663,2.3520356947822876
Middle East,2023,2.3709700439051824,2.564617095606531
Middle East,2024,2.4539873633968945,2.570642024124832
Middle East,2025,2.4403963294508526,2.6596793826535734
Middle East,2026,2.5632415989186064,2.6188865455303816
Middle East,2027,2.5453675416873947,2.6524075198363
Morocco,2021,4.76717467272614,5.806682298327501
Morocco,2022,5.139197072316222,6.148417522013644
Morocco,2023,5.2875468140530835,6.734320622764619
Morocco,2024,5.66287356909844,7.602295000224936
Morocco,2025,5.528795292618407,8.16881327383177
Morocco,2026,5.20116292851348,8.491751115258765
Morocco,2027,5.540222095485817,8.789331738953518
Netherlands,2021,15.652462638951272,15.61743889545812
Netherlands,2022,17.066336039669178,17.027291262024868
Netherlands,2023,19.15973270603288,19.055439979511164
Netherlands,2024,20.49383985783889,20.385157595694682
Netherlands,2025,22.481309398250307,22.361901764503184
Netherlands,2026,23.5875437522253,23.453473293472406
Netherlands,2027,24.792395339013638,24.63634766810186
New Zealand,2021,2.180754316119096,2.1768248835318142
New Zealand,2022,2.117480436351716,2.112665808200828
New Zealand,2023,2.2471627724588465,2.247173766928904
New Zealand,2024,2.3322454792310774,2.3340433657360604
New Zealand,2025,2.267117753895733,2.2630518285689605
New Zealand,2026,2.1975284354169276,2.1909602820761696
New Zealand,2027,2.257945162770433,2.255010916058176
Non-OECD,2021,750.0339203918982,750.0413426791569
Non-OECD,2022,850.895308530999,850.9019191241621
Non-OECD,2023,941.0145644720396,941.0177434193697
Non-OECD,2024,1016.3762600764273,1016.3725686863263
Non-OECD,2025,1091.9565604909205,1091.9515485200693
Non-OECD,2026,1180.413766393274,1180.4105503388857
Non-OECD,2027,1275.085404175816,1275.0784733464056
North America,2021,436.93951769858717,437.8698781832803
North America,2022,461.1901786797375,463.2559436730189
North America,2023,506.37607227058436,496.23221305100697
North America,2024,550.0388750557872,540.478095158481
North America,2025,582.1752863916959,583.8831772035028
North America,2026,613.138127442691,611.4251890098108
North America,2027,656.845910898012,640.4280044930694
North Macedonia,2021,0.11899496850673395,0.10488420451681252
North Macedonia,2022,0.11806481264816562,0.11127033966199704
North Macedonia,2023,0.12180755308474785,0.11696129336467005
North Macedonia,2024,0.11637129098942875,0.11150890703791738
North Macedonia,2025,0.11951411663967822,0.11824684505574148
North Macedonia,2026,0.12226404373929695,0.1132931954706974
North Macedonia,2027,0.11921946980812288,0.11168252481599723
Norway,2021,15.26515270419107,15.191715331026566
Norway,2022,22.049584771760248,21.925221758570657
Norway,2023,30.962213922782695,30.770612512128636
Norway,2024,39.94847767291891,39.667676790866366
Norway,2025,49.2314837286052,48.8896629803041
Norway,2026,59.05693365914142,58.661858406927635
Norway,2027,67.4270579527242,66.98405690743571
OECD,2021,1024.3604253921574,1015.3132475636199
OECD,2022,1126.5997253436537,1122.3324357618465
OECD,2023,1223.3065979684059,1197.4429076805113
OECD,2024,1353.0052959285333,1331.1976925219824
OECD,2025,1457.34161973828,1429.1535539687995
OECD,2026,1581.5709328035878,1549.1789614571207
OECD,2027,1696.8105455153213,1654.2660383913444
Oman,2021,0.0,0.0
Oman,2022,0.0,0.0
Oman,2023,0.0,0.0
Oman,2024,0.0,0.0
Oman,2025,0.0,0.0
Oman,2026,0.0,0.0
Oman,2027,0.0,0.0
Pakistan,2021,3.7122926567654257,2.398784956272237
Pakistan,2022,4.205410561537847,2.458620639019592
Pakistan,2023,4.323320881528032,2.510633803029404
Pakistan,2024,3.9223051461092924,2.3021880528461325
Pakistan,2025,3.923227010342845,2.0823208437233784
Pakistan,2026,4.186074084730912,2.0947129446711807
Pakistan,2027,4.239470969445244,2.2174631598740873
Peru,2021,1.5909409096106164,1.590100159754889
Peru,2022,1.6695532693781794,1.6575046210961681
Peru,2023,1.596592971754713,1.5796622314755844
Peru,2024,1.518175014686153,1.484880416829894
Peru,2025,1.3230843510780697,1.29550784112608
Peru,2026,1.339269402979069,1.3067300722295543
Peru,2027,1.3430058149059836,1.3110852839951155
Philippines,2021,1.0677831844101977,1.0421045387323167
Philippines,2022,1.0744817661389803,1.0561960378579653
Philippines,2023,1.1038706685423278,1.0914348197932264
Philippines,2024,1.0997097447112512,1.1015558142808393
Philippines,2025,1.0962998654426386,1.098416189784016
Philippines,2026,1.0970820566315256,1.0958370317786295
Philippines,2027,1.0930071687950995,1.0904685482538197
Poland,2021,19.044332775262944,19.02972995087446
Poland,2022,17.82189731798026,17.736823316259848
Poland,2023,18.2107731042207,18.20739122101945
Poland,2024,18.026070441869585,17.890166636459888
Poland,2025,20.185042366505,20.12978022398032
Poland,2026,20.690378262264204,20.544318075992496
Poland,2027,20.350887180617317,20.3021812126619
Portugal,2021,11.528680690179783,11.634397096936928
Portugal,2022,12.604914696577888,12.698156525451918
Portugal,2023,12.035837926876473,12.154334104688713
Portugal,2024,11.102244978434856,11.271771119330863
Portugal,2025,11.432898241924429,11.620810121829408
Portugal,2026,10.805753979479137,11.023948745634309
Portugal,2027,10.29804867773628,10.530864504786527
Qatar,2021,0.0,0.0
Qatar,2022,0.0,0.0
Qatar,2023,0.0,0.0
Qatar,2024,0.0,0.0
Qatar,2025,0.0,0.0
Qatar,2026,0.0,0.0
Qatar,2027,0.0,0.0
Romania,2021,7.638871524829505,7.26217107971666
Romania,2022,7.974057174977988,8.390853147359072
Romania,2023,9.089040837040928,8.522529316746839
Romania,2024,8.88861112963911,9.832913266706404
Romania,2025,9.423364330663485,9.42664724786991
Romania,2026,9.13788446538593,10.307940878438231
Romania,2027,9.188629557693371,9.734388228299913
Russia,2021,1.9001607828077949,1.7202376349040134
Russia,2022,3.184267448906394,2.991255466560937
Russia,2023,4.317916316733497,3.8219325482271524
Russia,2024,5.345884779480929,4.768111201993119
Russia,2025,6.0907475367771235,5.354717037657293
Russia,2026,6.581689503773874,5.774633192330491
Russia,2027,6.7465030308962,6.047978446726159
Saudi Arabia,2021,0.0,0.0
Saudi Arabia,2022,0.0,0.0
Saudi Arabia,2023,0.0,0.0
Saudi Arabia,2024,0.0,0.0
Saudi Arabia,2025,0.0,0.0
Saudi Arabia,2026,0.0,0.0
Saudi Arabia,2027,0.0,0.0
Singapore,2021,0.0,0.0
Singapore,2022,0.0,0.0
Singapore,2023,0.0,0.0
Singapore,2024,0.0,0.0
Singapore,2025,0.0,0.0
Singapore,2026,0.0,0.0
Singapore,2027,0.0,0.0
Slovakia,2021,0.0038297836779533382,0.006008099777470131
Slovakia,2022,0.0038524189984665233,0.006004411184509944
Slovakia,2023,0.003911653933534987,0.006007389211039941
Slovakia,2024,0.004066673563607029,0.006010777222352635
Slovakia,2025,0.004472363497708775,0.006006959904875968
Slovakia,2026,0.005534062967855889,0.006008417949048473
Slovakia,2027,0.008312556196544692,0.006007484093619992
Slovenia,2021,0.009999999999999998,0.006836299668312156
Slovenia,2022,0.009999999999999993,0.006631715816352957
Slovenia,2023,0.009999999999999993,0.006855900722171731
Slovenia,2024,0.009999999999999993,0.006835349981278712
Slovenia,2025,0.009999999999999993,0.006758312942304599
Slovenia,2026,0.009999999999999993,0.006866591756529017
Slovenia,2027,0.009999999999999993,0.006883235352314159
South Africa,2021,5.299975700174065,6.851368045103785
South Africa,2022,4.439001389928114,7.016151605866591
South Africa,2023,2.9223967757624916,7.082359143773422
South Africa,2024,2.189149633722402,7.05557914811084
South Africa,2025,2.1944500908733207,7.164803990190798
South Africa,2026,2.1707826086739246,7.098300514463312
South Africa,2027,2.376122254342332,7.08885422754819
South Korea,2021,3.4596017960920853,3.4102734826807732
South Korea,2022,3.6380643101482435,3.5818101935842623
South Korea,2023,3.837305266841913,3.7536997953805584
South Korea,2024,4.213945692243457,4.108806562392865
South Korea,2025,4.436408064896494,4.310102202173164
South Korea,2026,4.5784881360428,4.45073802172032
South Korea,2027,4.856763254733746,4.726280702113647
Spain,2021,56.65621161449961,53.93279897080928
Spain,2022,58.334124261433,55.08415236295417
Spain,2023,58.95528629414198,55.694647826489536
Spain,2024,59.69462457763411,56.34927025614931
Spain,2025,60.41810955801612,56.67744800573813
Spain,2026,61.02205570232935,57.133515315111374
Spain,2027,61.803739769258705,57.70797857443061
Sri Lanka,2021,0.3930840804557843,0.8067551284235618
Sri Lanka,2022,0.4500767025461559,0.8004588967055658
Sri Lanka,2023,0.5053139684060186,0.7622162996769594
Sri Lanka,2024,0.5742556091126847,0.7280323460093809
Sri Lanka,2025,0.5999226523067184,0.846743599160659
Sri Lanka,2026,0.6430584592114637,0.8998739430126337
Sri Lanka,2027,0.6336138714671985,0.9792286768390878
Sweden,2021,30.598842170446087,31.54364627276929
Sweden,2022,35.279340250030565,36.72245701870596
Sweden,2023,33.18647662497661,34.67478555512397
Sweden,2024,36.01652379714963,37.22523052288571
Sweden,2025,38.714014002841445,40.0689724746384
Sweden,2026,43.5087213818048,44.956784678239444
Sweden,2027,47.95429922638746,50.215430447544506
Switzerland,2021,0.15793051349817921,0.1726697852761487
Switzerland,2022,0.15471896881255856,0.19336407370636824
Switzerland,2023,0.1644740173429597,0.19920821496042287
Switzerland,2024,0.16988457816910008,0.20434555986278072
Switzerland,2025,0.17034142389305734,0.2238365012698509
Switzerland,2026,0.18184140720573347,0.22710679448687535
Switzerland,2027,0.1785073770402191,0.23657353843451998
Taiwan,2021,2.567312618512971,2.434681186061971
Taiwan,2022,2.853478847870586,2.6228701750167502
Taiwan,2023,3.0367844879227195,2.767496085418335
Taiwan,2024,3.259440308559788,2.914467444410798
Taiwan,2025,3.219866215269845,2.8968052565084537
Taiwan,2026,3.34037764448924,2.994876560434672
Taiwan,2027,3.4370568309823963,3.0622853863650374
Thailand,2021,4.90737359423973,2.6351970814612216
Thailand,2022,2.398417399939829,2.9438639023787774
Thailand,2023,4.48276991961327,3.576441734290069
Thailand,2024,1.6342555128884197,3.7101150164801693
Thailand,2025,4.807388346331058,3.986892933799663
Thailand,2026,2.0423647335508375,4.045887341363246
Thailand,2027,5.125048478987427,4.500019943676429
Trinidad and Tobago,2021,0.0,0.0
Trinidad and Tobago,2022,0.0,0.0
Trinidad and Tobago,2023,0.0,0.0
Trinidad and Tobago,2024,0.0,0.0
Trinidad and Tobago,2025,0.0,0.0
Trinidad and Tobago,2026,0.0,0.0
Trinidad and Tobago,2027,0.0,0.0
Turkey,2021,28.613535250414433,28.496966424992067
Turkey,2022,31.151759236911587,31.02088883345164
Turkey,2023,33.02605525183982,32.86389188304471
Turkey,2024,34.73546567989974,34.528390415601805
Turkey,2025,37.315692057586936,37.00299302193775
Turkey,2026,40.470233522918406,40.0700825885428
Turkey,2027,42.6535674678214,42.21996788863451
Turkmenistan,2021,0.0,0.0
Turkmenistan,2022,0.0,0.0
Turkmenistan,2023,0.0,0.0
Turkmenistan,2024,0.0,0.0
Turkmenistan,2025,0.0,0.0
Turkmenistan,2026,0.0,0.0
Turkmenistan,2027,0.0,0.0
Ukraine,2021,4.263319279452711,4.024212255186297
Ukraine,2022,4.9197867228356715,4.5422873821099685
